Date,GV6_0025,IGN-GV6_0006
2021-10-14T23:59:43.000Z,26.9,
2021-10-15T00:09:43.000Z,26.9,
2021-10-15T00:19:43.000Z,26.8,
2021-10-15T00:29:43.000Z,26.8,
2021-10-15T00:39:43.000Z,26.8,
2021-10-15T00:49:43.000Z,26.8,
2021-10-15T00:59:43.000Z,26.7,
2021-10-15T01:09:43.000Z,26.7,
2021-10-15T01:19:43.000Z,26.7,
2021-10-15T01:29:43.000Z,26.7,
2021-10-15T01:39:43.000Z,26.6,
2021-10-15T01:49:43.000Z,26.6,
2021-10-15T01:59:43.000Z,26.6,
2021-10-15T02:09:43.000Z,26.5,
2021-10-15T02:19:43.000Z,26.6,
2021-10-15T02:29:43.000Z,26.5,
2021-10-15T02:39:43.000Z,26.5,
2021-10-15T02:49:43.000Z,26.5,
2021-10-15T02:59:43.000Z,26.4,
2021-10-15T03:09:43.000Z,26.4,
2021-10-15T03:19:43.000Z,26.4,
2021-10-15T03:29:43.000Z,26.3,
2021-10-15T03:39:43.000Z,26.3,
2021-10-15T03:49:43.000Z,26.3,
2021-10-15T03:59:43.000Z,26.3,
2021-10-15T04:09:43.000Z,26.3,
2021-10-15T04:19:43.000Z,26.2,
2021-10-15T04:29:43.000Z,26.2,
2021-10-15T04:39:43.000Z,26.2,
2021-10-15T04:49:43.000Z,26.2,
2021-10-15T04:59:43.000Z,26.2,
2021-10-15T05:09:43.000Z,26.2,
2021-10-15T05:19:43.000Z,26.2,
2021-10-15T05:29:43.000Z,26.2,
2021-10-15T05:39:43.000Z,26.2,
2021-10-15T05:49:43.000Z,26.2,
2021-10-15T05:59:43.000Z,26.1,
2021-10-15T06:09:43.000Z,26.1,
2021-10-15T06:19:43.000Z,26.1,
2021-10-15T06:29:43.000Z,26,
2021-10-15T06:39:43.000Z,26.1,
2021-10-15T06:49:43.000Z,26.1,
2021-10-15T06:59:43.000Z,26.1,
2021-10-15T07:09:43.000Z,26.2,
2021-10-15T07:19:43.000Z,26.2,
2021-10-15T07:29:43.000Z,26.2,
2021-10-15T07:39:43.000Z,26.2,
2021-10-15T07:49:43.000Z,26.2,
2021-10-15T07:59:43.000Z,26.3,
2021-10-15T08:09:43.000Z,26.5,
2021-10-15T08:19:43.000Z,26.6,
2021-10-15T08:29:43.000Z,26.8,
2021-10-15T08:39:43.000Z,26.9,
2021-10-15T08:49:43.000Z,27,
2021-10-15T08:59:43.000Z,27,
2021-10-15T09:09:43.000Z,27.2,
2021-10-15T09:19:43.000Z,27.3,
2021-10-15T09:29:43.000Z,27.4,
2021-10-15T09:39:43.000Z,27.6,
2021-10-15T09:49:43.000Z,27.7,
2021-10-15T09:59:43.000Z,28,
2021-10-15T10:09:43.000Z,28.2,
2021-10-15T10:19:43.000Z,28.3,
2021-10-15T10:29:43.000Z,28.5,
2021-10-15T10:39:43.000Z,28.6,
2021-10-15T10:49:43.000Z,28.6,
2021-10-15T10:59:43.000Z,28.7,
2021-10-15T11:09:43.000Z,28.8,
2021-10-15T11:19:43.000Z,28.9,
2021-10-15T11:29:43.000Z,29.2,
2021-10-15T11:39:43.000Z,29.5,
2021-10-15T11:49:43.000Z,29.6,
2021-10-15T11:59:43.000Z,29.6,
2021-10-15T12:09:43.000Z,29.8,
2021-10-15T12:19:43.000Z,30.1,
2021-10-15T12:29:43.000Z,30.3,
2021-10-15T12:39:43.000Z,30.6,
2021-10-15T12:49:43.000Z,31,
2021-10-15T12:59:43.000Z,31.2,
2021-10-15T13:09:43.000Z,30.8,
2021-10-15T13:19:43.000Z,30.6,
2021-10-15T13:29:43.000Z,30.5,
2021-10-15T13:39:43.000Z,30.3,
2021-10-15T13:49:43.000Z,30.1,
2021-10-15T13:59:43.000Z,29.9,
2021-10-15T14:09:43.000Z,29.7,
2021-10-15T14:19:43.000Z,29.5,
2021-10-15T14:29:43.000Z,29.3,
2021-10-15T14:39:43.000Z,29.3,
2021-10-15T14:49:43.000Z,29.4,
2021-10-15T14:59:43.000Z,29.3,
2021-10-15T15:09:43.000Z,29.3,
2021-10-15T15:19:43.000Z,29.1,
2021-10-15T15:29:43.000Z,28.9,
2021-10-15T15:39:43.000Z,28.8,
2021-10-15T15:49:43.000Z,29.1,
2021-10-15T15:59:43.000Z,30,
2021-10-15T16:09:43.000Z,29.4,
2021-10-15T16:19:43.000Z,29,
2021-10-15T16:29:43.000Z,29,
2021-10-15T16:39:43.000Z,28.9,
2021-10-15T16:49:43.000Z,28.7,
2021-10-15T16:59:43.000Z,28.5,
2021-10-15T17:09:43.000Z,28.4,
2021-10-15T17:19:43.000Z,28.4,
2021-10-15T17:29:43.000Z,28.2,
2021-10-15T17:39:43.000Z,28.2,
2021-10-15T17:49:43.000Z,28.1,
2021-10-15T17:59:43.000Z,28,
2021-10-15T18:09:43.000Z,28,
2021-10-15T18:19:43.000Z,27.9,
2021-10-15T18:29:43.000Z,27.9,
2021-10-15T18:39:43.000Z,27.8,
2021-10-15T18:49:43.000Z,27.8,
2021-10-15T18:59:43.000Z,27.7,
2021-10-15T19:09:43.000Z,27.6,
2021-10-15T19:19:43.000Z,27.6,
2021-10-15T19:29:43.000Z,27.6,
2021-10-15T19:39:43.000Z,27.6,
2021-10-15T19:49:43.000Z,27.5,
2021-10-15T19:59:43.000Z,27.5,
2021-10-15T20:09:43.000Z,27.5,
2021-10-15T20:19:43.000Z,27.5,
2021-10-15T20:29:43.000Z,27.5,
2021-10-15T20:39:43.000Z,27.4,
2021-10-15T20:49:43.000Z,27.3,
2021-10-15T20:59:43.000Z,27.3,
2021-10-15T21:09:43.000Z,27.3,
2021-10-15T21:19:43.000Z,27.3,
2021-10-15T21:29:43.000Z,27.2,
2021-10-15T21:39:43.000Z,27.2,
2021-10-15T21:49:43.000Z,27.2,
2021-10-15T21:59:43.000Z,27.2,
2021-10-15T22:09:43.000Z,27.2,
2021-10-15T22:19:43.000Z,27.2,
2021-10-15T22:29:43.000Z,27.1,
2021-10-15T22:39:43.000Z,27.1,
2021-10-15T22:49:43.000Z,27.1,
2021-10-15T22:59:43.000Z,27.1,
2021-10-15T23:09:43.000Z,27,
2021-10-15T23:19:43.000Z,27,
2021-10-15T23:29:43.000Z,27,
2021-10-15T23:39:43.000Z,27,
2021-10-15T23:49:43.000Z,26.9,
2021-10-15T23:59:43.000Z,26.9,
2021-10-16T00:09:43.000Z,26.9,
2021-10-16T00:19:43.000Z,26.9,
2021-10-16T00:29:43.000Z,26.8,
2021-10-16T00:39:43.000Z,26.9,
2021-10-16T00:49:43.000Z,26.8,
2021-10-16T00:59:43.000Z,26.8,
2021-10-16T01:09:43.000Z,26.8,
2021-10-16T01:19:43.000Z,26.8,
2021-10-16T01:29:43.000Z,26.7,
2021-10-16T01:39:43.000Z,26.7,
2021-10-16T01:49:43.000Z,26.7,
2021-10-16T01:59:43.000Z,26.7,
2021-10-16T02:09:43.000Z,26.6,
2021-10-16T02:19:43.000Z,26.6,
2021-10-16T02:29:43.000Z,26.6,
2021-10-16T02:39:43.000Z,26.6,
2021-10-16T02:49:43.000Z,26.6,
2021-10-16T02:59:43.000Z,26.5,
2021-10-16T03:09:43.000Z,26.5,
2021-10-16T03:19:43.000Z,26.5,
2021-10-16T03:29:43.000Z,26.5,
2021-10-16T03:39:43.000Z,26.4,
2021-10-16T03:49:43.000Z,26.4,
2021-10-16T03:59:43.000Z,26.4,
2021-10-16T04:09:43.000Z,26.4,
2021-10-16T04:19:43.000Z,26.3,
2021-10-16T04:29:43.000Z,26.3,
2021-10-16T04:39:43.000Z,26.3,
2021-10-16T04:49:43.000Z,26.3,
2021-10-16T04:59:43.000Z,26.2,
2021-10-16T05:09:43.000Z,26.2,
2021-10-16T05:19:43.000Z,26.2,
2021-10-16T05:29:43.000Z,26.2,
2021-10-16T05:39:43.000Z,26.2,
2021-10-16T05:49:43.000Z,26.2,
2021-10-16T05:59:43.000Z,26.2,
2021-10-16T06:19:43.000Z,26.2,
2021-10-16T06:29:43.000Z,26.2,
2021-10-16T06:39:43.000Z,26.2,
2021-10-16T06:49:43.000Z,26.2,
2021-10-16T06:59:43.000Z,26.2,
2021-10-16T07:09:43.000Z,26.2,
2021-10-16T07:19:43.000Z,26.2,
2021-10-16T07:29:43.000Z,26.2,
2021-10-16T07:39:43.000Z,26.2,
2021-10-16T07:49:43.000Z,26.2,
2021-10-16T07:59:43.000Z,26.3,
2021-10-16T08:09:43.000Z,26.3,
2021-10-16T08:19:43.000Z,26.4,
2021-10-16T08:29:43.000Z,26.5,
2021-10-16T08:39:43.000Z,26.6,
2021-10-16T08:49:43.000Z,26.8,
2021-10-16T08:59:43.000Z,26.9,
2021-10-16T09:09:43.000Z,27.2,
2021-10-16T09:19:43.000Z,27.4,
2021-10-16T09:29:43.000Z,27.5,
2021-10-16T09:39:43.000Z,27.8,
2021-10-16T09:49:43.000Z,28,
2021-10-16T09:59:43.000Z,28.2,
2021-10-16T10:09:43.000Z,28.4,
2021-10-16T10:19:43.000Z,28.6,
2021-10-16T10:29:43.000Z,28.9,
2021-10-16T10:39:43.000Z,29.1,
2021-10-16T10:49:43.000Z,29.3,
2021-10-16T10:59:43.000Z,29.5,
2021-10-16T11:09:43.000Z,29.7,
2021-10-16T11:19:43.000Z,29.8,
2021-10-16T11:29:43.000Z,29.9,
2021-10-16T11:39:43.000Z,30.1,
2021-10-16T11:49:43.000Z,30.3,
2021-10-16T11:59:43.000Z,30.5,
2021-10-16T12:09:43.000Z,30.7,
2021-10-16T12:19:43.000Z,30.9,
2021-10-16T12:29:43.000Z,31.1,
2021-10-16T12:39:43.000Z,31.3,
2021-10-16T12:49:43.000Z,31.6,
2021-10-16T12:59:43.000Z,31.8,
2021-10-16T13:09:43.000Z,32,
2021-10-16T13:19:43.000Z,32.2,
2021-10-16T13:29:43.000Z,32.3,
2021-10-16T13:39:43.000Z,32.5,
2021-10-16T13:49:43.000Z,32.7,
2021-10-16T13:59:43.000Z,32.8,
2021-10-16T14:09:43.000Z,33,
2021-10-16T14:19:43.000Z,33.2,
2021-10-16T14:29:43.000Z,33.3,
2021-10-16T14:39:43.000Z,33.5,
2021-10-16T14:49:43.000Z,33.6,
2021-10-16T14:59:43.000Z,33.7,
2021-10-16T15:09:43.000Z,33.9,
2021-10-16T15:19:43.000Z,34.1,
2021-10-16T15:29:43.000Z,34.1,
2021-10-16T15:39:43.000Z,34.1,
2021-10-16T15:49:43.000Z,34,
2021-10-16T15:59:43.000Z,33.2,
2021-10-16T16:09:43.000Z,32.6,
2021-10-16T16:19:43.000Z,32.2,
2021-10-16T16:29:43.000Z,31.8,
2021-10-16T16:39:43.000Z,31.2,
2021-10-16T16:49:43.000Z,30.7,
2021-10-16T16:59:43.000Z,30.3,
2021-10-16T17:09:43.000Z,30,
2021-10-16T17:19:43.000Z,29.7,
2021-10-16T17:29:43.000Z,29.5,
2021-10-16T17:39:43.000Z,29.3,
2021-10-16T17:49:43.000Z,29.1,
2021-10-16T17:59:43.000Z,29,
2021-10-16T18:09:43.000Z,28.8,
2021-10-16T18:19:43.000Z,28.7,
2021-10-16T18:29:43.000Z,28.6,
2021-10-16T18:39:43.000Z,28.5,
2021-10-16T18:49:43.000Z,28.5,
2021-10-16T18:59:43.000Z,28.4,
2021-10-16T19:09:43.000Z,28.3,
2021-10-16T19:19:43.000Z,28.3,
2021-10-16T19:29:43.000Z,28.2,
2021-10-16T19:39:43.000Z,28.2,
2021-10-16T19:49:43.000Z,28.1,
2021-10-16T19:59:43.000Z,28,
2021-10-16T20:09:43.000Z,28,
2021-10-16T20:19:43.000Z,28,
2021-10-16T20:29:43.000Z,27.9,
2021-10-16T20:39:43.000Z,27.9,
2021-10-16T20:49:43.000Z,27.8,
2021-10-16T20:59:43.000Z,27.8,
2021-10-16T21:09:43.000Z,27.7,
2021-10-16T21:19:43.000Z,27.6,
2021-10-16T21:29:43.000Z,27.6,
2021-10-16T21:39:43.000Z,27.5,
2021-10-16T21:49:43.000Z,27.5,
2021-10-16T21:59:43.000Z,27.4,
2021-10-16T22:09:43.000Z,27.4,
2021-10-16T22:19:43.000Z,27.4,
2021-10-16T22:29:43.000Z,27.3,
2021-10-16T22:39:43.000Z,27.3,
2021-10-16T22:49:43.000Z,27.3,
2021-10-16T22:59:43.000Z,27.3,
2021-10-16T23:09:43.000Z,27.3,
2021-10-16T23:19:43.000Z,27.2,
2021-10-16T23:29:43.000Z,27.2,
2021-10-16T23:39:43.000Z,27.1,
2021-10-16T23:49:43.000Z,27.1,
2021-10-16T23:59:43.000Z,27.1,
2021-10-17T00:09:43.000Z,27,
2021-10-17T00:19:43.000Z,27,
2021-10-17T00:29:43.000Z,27,
2021-10-17T00:39:43.000Z,26.9,
2021-10-17T00:49:43.000Z,26.9,
2021-10-17T00:59:43.000Z,26.9,
2021-10-17T01:09:43.000Z,26.9,
2021-10-17T01:19:43.000Z,26.8,
2021-10-17T01:29:43.000Z,26.8,
2021-10-17T01:39:43.000Z,26.8,
2021-10-17T01:49:43.000Z,26.7,
2021-10-17T01:59:43.000Z,26.7,
2021-10-17T02:09:43.000Z,26.7,
2021-10-17T02:19:43.000Z,26.7,
2021-10-17T02:29:43.000Z,26.7,
2021-10-17T02:39:43.000Z,26.7,
2021-10-17T02:49:43.000Z,26.6,
2021-10-17T02:59:43.000Z,26.6,
2021-10-17T03:09:43.000Z,26.6,
2021-10-17T03:19:43.000Z,26.6,
2021-10-17T03:29:43.000Z,26.5,
2021-10-17T03:39:43.000Z,26.5,
2021-10-17T03:49:43.000Z,26.5,
2021-10-17T03:59:43.000Z,26.5,
2021-10-17T04:09:43.000Z,26.5,
2021-10-17T04:19:43.000Z,26.4,
2021-10-17T04:29:43.000Z,26.3,
2021-10-17T04:39:43.000Z,26.3,
2021-10-17T04:49:43.000Z,26.3,
2021-10-17T04:59:43.000Z,26.3,
2021-10-17T05:09:43.000Z,26.2,
2021-10-17T05:19:43.000Z,26.2,
2021-10-17T05:29:43.000Z,26.2,
2021-10-17T05:39:43.000Z,26.2,
2021-10-17T05:49:43.000Z,26.2,
2021-10-17T05:59:43.000Z,26.2,
2021-10-17T06:09:43.000Z,26.2,
2021-10-17T06:19:43.000Z,26.1,
2021-10-17T06:29:43.000Z,26.1,
2021-10-17T06:39:43.000Z,26.1,
2021-10-17T06:49:43.000Z,26.1,
2021-10-17T06:59:43.000Z,26.1,
2021-10-17T07:09:43.000Z,26.1,
2021-10-17T07:19:43.000Z,26.1,
2021-10-17T07:29:43.000Z,26.1,
2021-10-17T07:39:43.000Z,26.1,
2021-10-17T07:49:43.000Z,26.2,
2021-10-17T07:59:43.000Z,26.2,
2021-10-17T08:09:43.000Z,26.3,
2021-10-17T08:19:43.000Z,26.4,
2021-10-17T08:29:43.000Z,26.5,
2021-10-17T08:39:43.000Z,26.7,
2021-10-17T08:49:43.000Z,26.8,
2021-10-17T08:59:43.000Z,27,
2021-10-17T09:09:43.000Z,27.1,
2021-10-17T09:19:43.000Z,27.3,
2021-10-17T09:29:43.000Z,27.4,
2021-10-17T09:39:43.000Z,27.6,
2021-10-17T09:49:43.000Z,27.7,
2021-10-17T09:59:43.000Z,27.8,
2021-10-17T10:09:43.000Z,28,
2021-10-17T10:19:43.000Z,28,
2021-10-17T10:29:43.000Z,28.2,
2021-10-17T10:39:43.000Z,28.2,
2021-10-17T10:49:43.000Z,28.4,
2021-10-17T10:59:43.000Z,28.5,
2021-10-17T11:09:43.000Z,28.5,
2021-10-17T11:19:43.000Z,28.5,
2021-10-17T11:29:43.000Z,28.5,
2021-10-17T11:39:43.000Z,28.4,
2021-10-17T11:49:43.000Z,28.4,
2021-10-17T11:59:43.000Z,28.4,
2021-10-17T12:09:43.000Z,28.5,
2021-10-17T12:19:43.000Z,28.6,
2021-10-17T12:29:43.000Z,28.8,
2021-10-17T12:39:43.000Z,29.1,
2021-10-17T12:49:43.000Z,29.3,
2021-10-17T12:59:43.000Z,29.2,
2021-10-17T13:09:43.000Z,29.2,
2021-10-17T13:19:43.000Z,29.5,
2021-10-17T13:29:43.000Z,29.5,
2021-10-17T13:39:43.000Z,29.4,
2021-10-17T13:49:43.000Z,29.6,
2021-10-17T13:59:43.000Z,29.6,
2021-10-17T14:09:43.000Z,29.5,
2021-10-17T14:19:43.000Z,29.4,
2021-10-17T14:29:43.000Z,29.2,
2021-10-17T14:39:43.000Z,29.1,
2021-10-17T14:49:43.000Z,29,
2021-10-17T14:59:43.000Z,29.2,
2021-10-17T15:09:43.000Z,29.4,
2021-10-17T15:19:43.000Z,29.6,
2021-10-17T15:29:43.000Z,30.1,
2021-10-17T15:39:43.000Z,29.4,
2021-10-17T15:49:43.000Z,29,
2021-10-17T15:59:43.000Z,28.7,
2021-10-17T16:09:43.000Z,28.4,
2021-10-17T16:19:43.000Z,28.2,
2021-10-17T16:29:43.000Z,28,
2021-10-17T16:39:43.000Z,27.9,
2021-10-17T16:49:43.000Z,27.8,
2021-10-17T16:59:43.000Z,27.6,
2021-10-17T17:09:43.000Z,27.6,
2021-10-17T17:19:43.000Z,27.5,
2021-10-17T17:29:43.000Z,27.4,
2021-10-17T17:39:43.000Z,27.3,
2021-10-17T17:49:43.000Z,27.3,
2021-10-17T17:59:43.000Z,27.2,
2021-10-17T18:09:43.000Z,27.2,
2021-10-17T18:19:43.000Z,27.2,
2021-10-17T18:29:43.000Z,27.1,
2021-10-17T18:39:43.000Z,27.1,
2021-10-17T18:49:43.000Z,27.1,
2021-10-17T18:59:43.000Z,27.1,
2021-10-17T19:09:43.000Z,27,
2021-10-17T19:19:43.000Z,27,
2021-10-17T19:29:43.000Z,26.9,
2021-10-17T19:39:43.000Z,26.9,
2021-10-17T19:49:43.000Z,26.8,
2021-10-17T19:59:43.000Z,26.9,
2021-10-17T20:09:43.000Z,26.8,
2021-10-17T20:19:43.000Z,26.7,
2021-10-17T20:29:43.000Z,26.7,
2021-10-17T20:39:43.000Z,26.7,
2021-10-17T20:49:43.000Z,26.6,
2021-10-17T20:59:43.000Z,26.6,
2021-10-17T21:09:43.000Z,26.6,
2021-10-17T21:19:43.000Z,26.6,
2021-10-17T21:29:43.000Z,26.5,
2021-10-17T21:39:43.000Z,26.5,
2021-10-17T21:49:43.000Z,26.5,
2021-10-17T21:59:43.000Z,26.4,
2021-10-17T22:09:43.000Z,26.4,
2021-10-17T22:19:43.000Z,26.4,
2021-10-17T22:29:43.000Z,26.4,
2021-10-17T22:39:43.000Z,26.3,
2021-10-17T22:49:43.000Z,26.3,
2021-10-17T22:59:43.000Z,26.3,
2021-10-17T23:09:43.000Z,26.3,
2021-10-17T23:19:43.000Z,26.3,
2021-10-17T23:29:43.000Z,26.2,
2021-10-17T23:39:43.000Z,26.2,
2021-10-17T23:49:43.000Z,26.2,
2021-10-17T23:59:43.000Z,26.2,
2021-10-18T00:09:43.000Z,26.2,
2021-10-18T00:19:43.000Z,26.2,
2021-10-18T00:29:43.000Z,26.2,
2021-10-18T00:39:43.000Z,26.2,
2021-10-18T00:49:43.000Z,26.1,
2021-10-18T00:59:43.000Z,26.1,
2021-10-18T01:09:43.000Z,26.1,
2021-10-18T01:19:43.000Z,26.1,
2021-10-18T01:29:43.000Z,26.1,
2021-10-18T01:39:43.000Z,26,
2021-10-18T01:49:43.000Z,26,
2021-10-18T01:59:43.000Z,26,
2021-10-18T02:09:43.000Z,26,
2021-10-18T02:19:43.000Z,25.9,
2021-10-18T02:29:43.000Z,25.9,
2021-10-18T02:39:43.000Z,25.9,
2021-10-18T02:49:43.000Z,25.9,
2021-10-18T02:59:43.000Z,25.9,
2021-10-18T03:09:43.000Z,25.8,
2021-10-18T03:19:43.000Z,25.9,
2021-10-18T03:29:43.000Z,25.9,
2021-10-18T03:39:43.000Z,25.8,
2021-10-18T03:49:43.000Z,25.8,
2021-10-18T03:59:43.000Z,25.8,
2021-10-18T04:09:43.000Z,25.7,
2021-10-18T04:19:43.000Z,25.7,
2021-10-18T04:29:43.000Z,25.8,
2021-10-18T04:39:43.000Z,25.7,
2021-10-18T04:49:43.000Z,25.7,
2021-10-18T04:59:43.000Z,25.7,
2021-10-18T05:09:43.000Z,25.7,
2021-10-18T05:19:43.000Z,25.7,
2021-10-18T05:29:43.000Z,25.7,
2021-10-18T05:39:43.000Z,25.6,
2021-10-18T05:49:43.000Z,25.6,
2021-10-18T05:59:43.000Z,25.6,
2021-10-18T06:09:43.000Z,25.6,
2021-10-18T06:19:43.000Z,25.6,
2021-10-18T06:29:43.000Z,25.6,
2021-10-18T06:39:43.000Z,25.5,
2021-10-18T06:49:43.000Z,25.6,
2021-10-18T06:59:43.000Z,25.6,
2021-10-18T07:09:43.000Z,25.6,
2021-10-18T07:19:43.000Z,25.7,
2021-10-18T07:29:43.000Z,25.7,
2021-10-18T07:39:43.000Z,25.7,
2021-10-18T07:49:43.000Z,25.9,
2021-10-18T07:59:43.000Z,26,
2021-10-18T08:09:43.000Z,26.2,
2021-10-18T08:19:43.000Z,26.4,
2021-10-18T08:29:43.000Z,26.5,
2021-10-18T08:39:43.000Z,26.7,
2021-10-18T08:49:43.000Z,26.8,
2021-10-18T08:59:43.000Z,26.9,
2021-10-18T09:09:43.000Z,27,
2021-10-18T09:19:43.000Z,27.1,
2021-10-18T09:29:43.000Z,27.2,
2021-10-18T09:39:43.000Z,27.2,
2021-10-18T09:49:43.000Z,27.3,
2021-10-18T09:59:43.000Z,27.3,
2021-10-18T10:09:43.000Z,27.3,
2021-10-18T10:19:43.000Z,27.2,
2021-10-18T10:29:43.000Z,27.2,
2021-10-18T10:39:43.000Z,27.1,
2021-10-18T10:49:43.000Z,27.1,
2021-10-18T10:59:43.000Z,27.2,
2021-10-18T11:09:43.000Z,27.4,
2021-10-18T11:19:43.000Z,27.5,
2021-10-18T11:29:43.000Z,27.5,
2021-10-18T11:39:43.000Z,27.7,
2021-10-18T11:49:43.000Z,27.7,
2021-10-18T11:59:43.000Z,27.7,
2021-10-18T12:09:43.000Z,27.7,
2021-10-18T12:19:43.000Z,27.6,
2021-10-18T12:29:43.000Z,27.7,
2021-10-18T12:39:43.000Z,27.9,
2021-10-18T12:49:43.000Z,27.9,
2021-10-18T12:59:43.000Z,27.7,
2021-10-18T13:09:43.000Z,27.7,
2021-10-18T13:19:43.000Z,27.5,
2021-10-18T13:29:43.000Z,27.4,
2021-10-18T13:39:43.000Z,27.4,
2021-10-18T13:49:43.000Z,27.5,
2021-10-18T13:59:43.000Z,27.4,
2021-10-18T14:09:43.000Z,27.3,
2021-10-18T14:19:43.000Z,27.3,
2021-10-18T14:29:43.000Z,27.3,
2021-10-18T14:39:43.000Z,27.2,
2021-10-18T14:49:43.000Z,27,
2021-10-18T14:59:43.000Z,27,
2021-10-18T15:09:43.000Z,26.9,
2021-10-18T15:19:43.000Z,26.9,
2021-10-18T15:29:43.000Z,26.9,
2021-10-18T15:39:43.000Z,26.9,
2021-10-18T15:49:43.000Z,26.9,
2021-10-18T15:59:43.000Z,26.9,
2021-10-18T16:09:43.000Z,26.9,
2021-10-18T16:19:43.000Z,26.9,
2021-10-18T16:29:43.000Z,26.9,
2021-10-18T16:39:43.000Z,26.9,
2021-10-18T16:49:43.000Z,26.8,
2021-10-18T16:59:43.000Z,26.7,
2021-10-18T17:09:43.000Z,26.7,
2021-10-18T17:19:43.000Z,26.6,
2021-10-18T17:29:43.000Z,26.6,
2021-10-18T17:39:43.000Z,26.7,
2021-10-18T17:49:43.000Z,26.6,
2021-10-18T17:59:43.000Z,26.6,
2021-10-18T18:09:43.000Z,26.6,
2021-10-18T18:19:43.000Z,26.6,
2021-10-18T18:29:43.000Z,26.6,
2021-10-18T18:39:43.000Z,26.5,
2021-10-18T18:49:43.000Z,26.5,
2021-10-18T18:59:43.000Z,26.5,
2021-10-18T19:09:43.000Z,26.5,
2021-10-18T19:19:43.000Z,26.4,
2021-10-18T19:29:43.000Z,26.4,
2021-10-18T19:49:43.000Z,26.4,
2021-10-18T19:59:43.000Z,26.3,
2021-10-18T20:09:43.000Z,26.3,
2021-10-18T20:19:43.000Z,26.3,
2021-10-18T20:29:43.000Z,26.3,
2021-10-18T20:39:43.000Z,26.3,
2021-10-18T20:49:43.000Z,26.3,
2021-10-18T20:59:43.000Z,26.3,
2021-10-18T21:09:43.000Z,26.2,
2021-10-18T21:19:43.000Z,26.2,
2021-10-18T21:29:43.000Z,26.2,
2021-10-18T21:39:43.000Z,26.3,
2021-10-18T21:49:43.000Z,26.2,
2021-10-18T21:59:43.000Z,26.2,
2021-10-18T22:09:43.000Z,26.2,
2021-10-18T22:19:43.000Z,26.2,
2021-10-18T22:29:43.000Z,26.2,
2021-10-18T22:39:43.000Z,26.2,
2021-10-18T22:49:43.000Z,26.1,
2021-10-18T22:59:43.000Z,26.1,
2021-10-18T23:09:43.000Z,26.1,
2021-10-18T23:19:43.000Z,26.1,
2021-10-18T23:29:43.000Z,26,
2021-10-18T23:39:43.000Z,26.1,
2021-10-18T23:49:43.000Z,26.1,
2021-10-18T23:59:43.000Z,26.1,
2021-10-19T00:09:43.000Z,26.1,
2021-10-19T00:19:43.000Z,26,
2021-10-19T00:29:43.000Z,26,
2021-10-19T00:39:43.000Z,26,
2021-10-19T00:49:43.000Z,26,
2021-10-19T00:59:43.000Z,26.1,
2021-10-19T01:09:43.000Z,26,
2021-10-19T01:19:43.000Z,26,
2021-10-19T01:29:43.000Z,26,
2021-10-19T01:39:43.000Z,26,
2021-10-19T01:49:43.000Z,26,
2021-10-19T01:59:43.000Z,26,
2021-10-19T02:09:43.000Z,26,
2021-10-19T02:19:43.000Z,26,
2021-10-19T02:29:43.000Z,26,
2021-10-19T02:39:43.000Z,26,
2021-10-19T02:49:43.000Z,26,
2021-10-19T02:59:43.000Z,26,
2021-10-19T03:09:43.000Z,25.9,
2021-10-19T03:19:43.000Z,25.9,
2021-10-19T03:29:43.000Z,25.9,
2021-10-19T03:39:43.000Z,25.9,
2021-10-19T03:49:43.000Z,25.9,
2021-10-19T03:59:43.000Z,25.9,
2021-10-19T04:09:43.000Z,25.9,
2021-10-19T04:19:43.000Z,25.9,
2021-10-19T04:29:43.000Z,25.9,
2021-10-19T04:39:43.000Z,25.9,
2021-10-19T04:49:43.000Z,25.8,
2021-10-19T04:59:43.000Z,25.8,
2021-10-19T05:09:43.000Z,25.8,
2021-10-19T05:19:43.000Z,25.8,
2021-10-19T05:29:43.000Z,25.9,
2021-10-19T05:39:43.000Z,25.9,
2021-10-19T05:49:43.000Z,25.8,
2021-10-19T05:59:43.000Z,25.9,
2021-10-19T06:09:43.000Z,25.9,
2021-10-19T06:19:43.000Z,25.9,
2021-10-19T06:29:43.000Z,25.8,
2021-10-19T06:39:43.000Z,25.8,
2021-10-19T06:49:43.000Z,25.8,
2021-10-19T06:59:43.000Z,25.8,
2021-10-19T07:09:43.000Z,25.8,
2021-10-19T07:19:43.000Z,25.8,
2021-10-19T07:29:43.000Z,25.9,
2021-10-19T07:39:43.000Z,25.8,
2021-10-19T07:49:43.000Z,25.9,
2021-10-19T07:59:43.000Z,25.9,
2021-10-19T08:09:43.000Z,26.1,
2021-10-19T08:19:43.000Z,26.1,
2021-10-19T08:29:43.000Z,26.3,
2021-10-19T08:39:43.000Z,26.4,
2021-10-19T08:49:43.000Z,26.5,
2021-10-19T08:59:43.000Z,26.7,
2021-10-19T09:09:43.000Z,26.9,
2021-10-19T09:19:43.000Z,27.1,
2021-10-19T09:29:43.000Z,27.3,
2021-10-19T09:39:43.000Z,27.5,
2021-10-19T09:49:43.000Z,27.7,
2021-10-19T09:59:43.000Z,27.9,
2021-10-19T10:09:43.000Z,28.2,
2021-10-19T10:19:43.000Z,28.5,
2021-10-19T10:29:43.000Z,28.7,
2021-10-19T10:39:43.000Z,28.8,
2021-10-19T10:49:43.000Z,28.9,
